date_time,deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2010-07-29 07:00:00,22.0,38.0,1.0468,1102.5,1211.0,637.1,1739.0,1369.2,2.6,17.6,160.7
2010-07-29 08:00:00,25.2,38.8,1.0763,1319.4,1380.9,456.6,2288.0,1769.1,4.4,27.1,281.3
2010-07-29 09:00:00,28.1,31.0,1.0209,1167.9,1188.5,612.0,1700.5,1567.3,3.2,17.4,220.8
2010-07-29 10:00:00,29.6,19.8,0.8936,1131.5,1312.3,621.3,1811.5,1386.2,3.2,17.7,255.8
2010-07-29 11:00:00,34.4,17.4,0.8892,1053.4,1083.5,749.4,1570.1,1065.2,2.3,14.7,174.4
2010-07-29 12:00:00,33.2,17.2,0.9402,958.1,1039.9,770.3,1494.8,749.2,1.5,10.2,112.5
2010-07-29 13:00:00,35.7,17.5,1.0033,1027.9,910.1,832.0,1543.4,677.0,1.4,8.8,89.3
2010-07-29 14:00:00,34.1,18.1,1.0667,912.0,894.4,824.9,1374.5,536.6,1.3,7.0,85.5
2010-07-29 15:00:00,37.1,17.1,1.0853,1072.6,985.8,746.8,1681.0,879.8,2.0,11.4,121.2
2010-07-29 16:00:00,40.4,16.2,1.1037,1018.5,1070.2,786.2,1542.4,748.7,1.8,12.4,112.3
2010-07-29 17:00:00,36.3,17.7,1.1467,1139.8,1142.7,748.6,1504.0,760.9,2.2,12.3,112.7
2010-07-29 18:00:00,33.6,19.0,1.1399,1081.0,1050.0,723.4,1718.0,877.7,2.0,14.7,101.0
2010-07-29 19:00:00,33.9,24.2,1.1663,1107.0,1145.4,728.2,1727.9,865.0,2.4,14.0,112.1
2010-07-29 20:00:00,29.4,27.8,1.1544,987.9,1028.6,756.0,1690.2,851.9,2.1,11.8,101.6
2010-07-29 21:00:00,30.2,30.2,1.2296,1172.4,1164.4,611.9,1664.4,1039.6,2.5,13.2,135.5
2010-07-29 22:00:00,29.3,42.1,1.4715,1094.6,1210.5,558.9,1755.9,1201.5,2.4,14.8,141.0
2010-07-29 23:00:00,25.2,44.7,1.5349,1111.0,1098.3,605.4,1631.2,1028.6,1.9,11.3,101.9
2010-07-30 00:00:00,26.5,43.3,1.5025,1007.2,988.4,643.2,1668.4,1043.5,1.9,11.2,116.6
2010-07-30 01:00:00,24.1,48.2,1.4486,984.9,918.0,717.1,1717.2,970.0,1.1,8.0,61.4
2010-07-30 02:00:00,22.8,54.4,1.467,970.3,830.6,824.2,1551.0,850.4,0.9,5.8,53.9
2010-07-30 03:00:00,23.8,51.1,1.4518,897.9,837.1,735.1,1635.6,946.6,1.0,6.8,70.9
2010-07-30 04:00:00,23.2,50.2,1.4795,875.7,686.8,941.3,1388.4,777.0,0.5,3.6,35.4
2010-07-30 05:00:00,22.1,49.1,1.4516,873.2,701.7,858.2,1449.2,821.6,0.6,3.9,50.4
2010-07-30 06:00:00,23.5,46.4,1.3849,929.8,745.8,810.3,1443.8,729.6,0.8,4.8,34.9
2010-07-30 07:00:00,22.3,47.3,1.4105,1275.6,1355.7,547.8,2089.4,1290.8,3.1,18.2,183.8
2010-07-30 08:00:00,25.6,50.8,1.4814,1311.0,1550.8,479.4,2252.3,1691.0,4.5,25.2,314.8
2010-07-30 09:00:00,26.0,43.8,1.6157,1279.7,1296.0,531.4,2317.2,1754.3,3.8,22.9,232.3
2010-07-30 10:00:00,32.2,31.0,1.5412,1238.7,1244.0,554.8,2070.6,1406.2,2.9,16.8,239.7
2010-07-30 11:00:00,33.1,26.0,1.4241,1115.0,1074.1,692.9,1808.1,1107.7,2.0,11.9,161.2
2010-07-30 12:00:00,36.8,25.0,1.4628,1034.9,956.0,719.7,1514.0,785.9,1.7,9.0,89.0
2010-07-30 13:00:00,38.5,21.4,1.3977,1055.0,921.2,786.5,1706.6,639.8,1.6,10.5,80.0
2010-07-30 14:00:00,35.1,21.4,1.3384,958.8,975.1,721.9,1532.6,673.2,1.6,9.9,93.9
2010-07-30 15:00:00,39.5,17.6,1.2884,991.7,1006.0,786.4,1642.2,768.5,1.7,10.2,93.1
2010-07-30 16:00:00,40.1,20.0,1.318,1105.6,981.2,808.1,1476.3,692.9,1.6,9.6,100.0
2010-07-30 17:00:00,40.1,22.0,1.4312,1062.1,1127.4,704.5,1688.5,838.0,2.2,12.9,108.2
2010-07-30 18:00:00,38.8,24.0,1.4042,1057.4,1223.2,636.0,1784.8,905.8,2.6,15.0,122.2
2010-07-30 19:00:00,33.6,28.4,1.4454,1118.4,1182.1,628.0,1855.3,965.3,3.0,15.5,121.8
2010-07-30 20:00:00,29.4,32.5,1.5064,1076.3,1190.7,679.4,1791.4,1041.5,2.6,14.4,125.8
2010-07-30 21:00:00,30.8,39.7,1.5384,1217.9,1092.0,707.0,1898.4,1203.1,2.4,12.8,109.4
2010-07-30 22:00:00,27.0,39.1,1.5086,1183.5,1097.3,620.0,1827.0,1085.8,2.5,15.1,110.9
2010-07-30 23:00:00,26.7,42.0,1.4596,1041.5,1042.1,759.0,1717.0,880.8,1.7,10.2,77.8
2010-07-31 00:00:00,25.2,36.4,0.2277,1121.5,372.6,1768.1,609.0,775.2,2.2,0.1,209.0
2010-07-31 01:00:00,27.0,46.8,1.523,963.0,848.6,760.5,1628.6,801.3,1.0,6.5,80.2
2010-07-31 02:00:00,25.4,50.1,1.6044,897.6,771.3,881.3,1492.7,698.9,0.9,5.3,45.6
2010-07-31 03:00:00,22.3,57.6,1.6341,967.2,787.4,879.6,1645.3,749.8,0.9,5.1,45.0
2010-07-31 04:00:00,25.0,53.1,1.6068,853.6,675.8,913.0,1574.9,649.0,0.5,3.6,24.4
2010-07-31 05:00:00,22.8,55.1,1.5823,916.0,710.6,878.0,1559.0,779.1,0.8,4.5,38.0
2010-07-31 06:00:00,21.2,56.4,1.5903,945.8,810.0,809.6,1699.3,998.5,1.2,6.9,72.0
2010-07-31 07:00:00,25.2,55.0,1.5748,938.5,795.8,785.0,1632.0,907.5,1.0,6.3,68.0
2010-07-31 08:00:00,26.7,52.0,1.6131,1004.9,928.1,706.2,1868.8,1018.2,1.6,9.7,87.2
2010-07-31 09:00:00,26.8,49.5,1.6807,1270.5,1056.3,603.5,1803.8,1158.0,2.9,13.0,146.5
2010-07-31 10:00:00,30.5,33.1,1.633,1208.4,1216.8,613.8,1976.6,1427.8,3.6,15.9,217.2
2010-07-31 11:00:00,33.5,28.0,1.6304,1277.2,1210.2,571.0,1876.0,1299.9,3.5,15.4,186.2
2010-07-31 12:00:00,37.0,23.1,1.5944,1124.2,1089.6,654.0,1904.8,1008.6,2.7,14.6,159.4
2010-07-31 13:00:00,39.0,19.1,1.4687,1050.6,1070.2,692.8,1675.4,784.3,2.3,11.3,126.0
2010-07-31 14:00:00,35.4,23.3,1.4402,989.4,873.0,859.0,1323.4,581.8,1.7,7.3,83.6
2010-07-31 15:00:00,39.2,19.2,1.4517,900.5,807.8,907.8,1460.5,480.7,0.9,6.4,39.1
2010-07-31 16:00:00,39.2,20.4,1.4724,1015.0,894.6,866.0,1555.0,525.5,1.0,6.8,44.2
2010-07-31 17:00:00,39.9,20.5,1.427,996.3,852.8,824.0,1393.9,514.1,1.0,6.5,37.6
2010-07-31 18:00:00,38.8,25.5,1.5222,1074.8,912.0,848.6,1616.2,569.2,1.2,8.5,59.7
2010-07-31 19:00:00,36.0,29.0,1.6158,1080.1,957.4,744.4,1676.8,758.5,1.5,10.7,69.6
2010-07-31 20:00:00,32.1,33.8,1.5911,1112.4,1034.1,673.3,1772.2,854.0,1.9,10.1,88.2
2010-07-31 21:00:00,30.4,40.0,1.5799,1184.4,1006.3,681.8,1835.2,1108.6,2.1,13.1,93.1
2010-07-31 22:00:00,26.9,40.2,1.6251,1138.2,1037.3,704.5,1687.7,998.4,1.9,10.6,79.9
2010-07-31 23:00:00,28.3,43.3,1.6304,1106.8,1127.9,667.7,1870.5,1150.4,2.3,12.8,122.6
2010-08-01 00:00:00,25.3,46.6,1.6265,1059.8,1020.0,674.2,1700.2,1020.8,2.1,10.8,98.6
2010-08-01 01:00:00,24.4,51.7,1.6491,1011.8,902.1,649.1,1620.6,1038.5,1.8,9.1,71.6
2010-08-01 02:00:00,24.8,56.6,1.689,1000.1,870.3,852.8,1571.5,835.3,0.9,5.8,27.7
2010-08-01 03:00:00,24.6,61.0,1.8089,846.4,704.8,884.5,1444.3,591.3,0.5,3.6,25.7
2010-08-01 04:00:00,24.0,63.0,1.8223,973.4,741.5,927.2,1504.8,744.7,0.6,4.0,20.2
2010-08-01 05:00:00,24.5,61.8,1.7838,853.4,625.0,973.1,1603.8,607.2,0.4,2.4,16.5
2010-08-01 06:00:00,21.9,63.2,1.7547,872.0,658.4,947.2,1621.8,710.2,0.4,2.7,24.7
2010-08-01 07:00:00,25.3,58.7,1.8619,857.8,609.1,955.5,1590.2,633.2,0.4,3.1,20.1
2010-08-01 08:00:00,25.0,59.5,1.892,951.6,729.2,911.0,1721.4,728.2,0.8,4.1,36.3
2010-08-01 09:00:00,25.7,54.5,1.8707,965.8,789.0,873.4,1739.8,711.0,0.8,5.7,44.2
2010-08-01 10:00:00,32.1,34.7,1.7808,1072.7,820.1,840.3,1621.6,735.4,0.9,5.6,56.2
2010-08-01 11:00:00,35.4,29.1,1.7736,1023.8,685.4,851.2,1439.1,614.8,0.7,4.2,31.0
2010-08-01 12:00:00,37.0,26.2,1.7808,981.8,766.5,877.0,1524.9,593.6,0.6,4.2,31.5
2010-08-01 13:00:00,37.6,21.0,1.4104,908.4,671.3,1107.8,1277.8,419.4,0.5,3.3,24.0
2010-08-01 14:00:00,35.8,18.9,1.2141,873.4,669.3,1074.2,1219.2,393.0,0.6,3.5,35.4
2010-08-01 15:00:00,39.8,17.5,1.2989,894.0,664.6,1020.5,1298.5,417.0,0.7,4.1,59.2
2010-08-01 16:00:00,39.7,18.0,1.3646,889.8,695.6,948.6,1318.1,433.0,0.9,4.9,71.1
2010-08-01 17:00:00,35.8,19.0,1.326,948.5,768.2,941.4,1448.0,433.3,1.0,4.9,63.4
2010-08-01 18:00:00,35.5,24.4,1.4872,926.8,871.5,851.6,1511.6,525.3,1.1,6.1,76.6
2010-08-01 19:00:00,32.4,31.7,1.62,1047.4,855.0,776.2,1568.2,612.8,1.4,8.1,76.5
2010-08-01 20:00:00,30.7,40.2,1.678,1011.8,891.1,750.4,1600.3,766.0,1.4,9.5,71.8
2010-08-01 21:00:00,30.1,41.4,1.7316,1114.9,962.9,689.7,1539.1,777.2,1.7,9.4,66.7
2010-08-01 22:00:00,27.8,48.9,1.9398,1119.2,878.8,641.1,1822.8,816.8,1.6,9.5,73.7
2010-08-01 23:00:00,28.5,55.5,1.9998,1193.4,891.9,699.3,1887.9,879.9,1.8,9.3,89.4
2010-08-02 00:00:00,27.8,58.8,2.0426,1130.6,907.2,645.1,1792.8,775.0,1.8,9.3,62.4
2010-08-02 01:00:00,26.4,63.7,2.067,936.7,708.7,829.2,1494.4,530.9,1.1,4.8,72.5
2010-08-02 02:00:00,24.6,59.8,2.0575,885.5,675.1,888.5,1511.2,479.0,0.7,3.5,43.2
2010-08-02 03:00:00,27.0,64.1,2.0236,926.1,624.8,1151.9,1360.6,406.0,0.3,2.2,20.3
2010-08-02 04:00:00,25.8,64.9,1.9831,811.3,547.5,1251.1,1488.9,376.2,0.2,1.5,1.9
2010-08-02 05:00:00,26.6,58.7,1.9602,900.9,642.6,1018.6,1398.7,463.3,0.4,2.6,30.7
2010-08-02 06:00:00,23.1,64.6,1.9158,1065.3,806.8,878.7,1633.5,638.0,0.8,5.5,44.1
2010-08-02 07:00:00,24.2,56.5,1.9156,1240.7,1052.4,634.4,1985.9,1053.1,2.0,13.5,143.1
2010-08-02 08:00:00,28.7,56.6,1.9206,1348.9,1307.0,560.3,2235.5,1173.1,3.0,17.8,210.0
2010-08-02 09:00:00,26.4,52.2,1.9329,1227.2,1072.2,645.7,1866.0,1109.7,1.9,10.9,164.6
2010-08-02 10:00:00,34.3,38.0,1.7953,1202.0,996.7,647.7,1827.2,1002.6,2.0,10.3,149.8
2010-08-02 11:00:00,36.0,31.1,1.7146,1135.3,1013.0,702.0,1692.0,848.8,2.0,10.4,132.5
2010-08-02 12:00:00,34.5,28.0,1.6684,1138.2,1024.1,727.2,1655.3,839.0,1.7,10.6,90.0
2010-08-02 13:00:00,34.9,24.8,1.5868,948.5,893.4,770.2,1733.1,657.4,1.4,8.8,78.3
2010-08-02 14:00:00,36.1,26.4,1.5505,1002.0,946.6,782.0,1685.1,666.7,1.2,8.6,75.2
2010-08-02 15:00:00,38.3,24.5,1.5392,936.5,984.7,778.3,1637.5,706.0,1.4,9.0,73.0
2010-08-02 16:00:00,38.8,23.3,1.4483,986.0,939.8,732.3,1636.0,670.3,1.4,9.1,78.4
2010-08-02 17:00:00,38.7,23.6,1.3887,1050.0,1027.9,726.2,1644.4,767.0,1.8,12.1,116.2
2010-08-02 18:00:00,36.6,24.2,1.4626,1078.0,1151.3,635.4,1711.0,841.0,2.2,13.2,125.1
2010-08-02 19:00:00,34.4,30.6,1.5779,1085.0,1025.3,730.3,1757.2,861.1,1.8,12.4,103.0
2010-08-02 20:00:00,30.2,39.0,1.6376,1089.8,1094.1,648.2,1826.2,837.5,1.6,11.4,87.9
2010-08-02 21:00:00,27.9,42.2,1.6989,1118.6,905.8,742.4,1750.3,826.8,1.2,10.3,57.4
2010-08-02 22:00:00,27.4,46.2,1.721,1113.8,1065.3,702.4,1798.4,844.4,0.3,10.6,64.6
2010-08-02 23:00:00,28.7,48.9,1.7398,1064.1,927.3,686.8,1775.7,768.9,0.1,9.0,59.2
2010-08-03 00:00:00,27.5,50.6,1.7708,1010.5,904.0,756.0,1641.2,738.2,0.1,7.7,40.9
2010-08-03 01:00:00,27.5,49.7,1.7561,1018.1,796.1,789.5,1623.6,777.0,1.2,6.9,29.1
2010-08-03 02:00:00,27.1,50.2,1.6809,877.1,672.0,950.4,1483.7,724.1,0.6,3.4,18.6
2010-08-03 03:00:00,28.6,44.3,1.6832,888.3,564.6,1257.2,1342.3,536.6,0.4,1.6,25.3
2010-08-03 04:00:00,26.6,50.4,1.6605,866.0,627.1,1023.2,1546.5,606.7,0.5,2.4,47.5
2010-08-03 05:00:00,28.6,48.1,1.6803,811.0,573.8,1077.3,1383.2,579.2,0.5,2.6,75.5
2010-08-03 06:00:00,26.7,49.3,1.6946,968.1,697.2,1021.6,1427.8,618.2,0.7,3.2,113.3
2010-08-03 07:00:00,24.3,48.4,1.7,1293.9,1200.4,492.0,2188.0,1378.1,3.2,19.9,276.4
2010-08-03 08:00:00,25.8,48.1,1.7447,1389.5,1239.7,452.9,2391.4,1533.0,3.3,21.1,272.2
2010-08-03 09:00:00,30.0,46.4,1.7998,1336.9,1251.4,528.2,2130.0,1375.9,2.8,17.5,268.2
2010-08-03 10:00:00,30.5,38.4,1.803,1172.3,1154.0,625.8,2004.3,1228.1,2.8,16.0,200.4
2010-08-03 11:00:00,35.0,32.7,1.741,1215.8,1009.0,676.1,1823.8,878.4,1.8,10.8,177.8
2010-08-03 12:00:00,32.0,36.5,1.8022,1102.6,1082.2,650.0,1950.9,968.2,2.0,12.7,145.4
2010-08-03 13:00:00,34.7,34.3,1.7996,1185.1,935.3,654.6,1814.6,880.3,1.9,11.1,142.6
2010-08-03 14:00:00,35.4,29.7,1.7505,1078.0,960.5,714.8,1649.3,709.6,1.7,9.5,129.5
2010-08-03 15:00:00,35.0,26.7,1.7256,1011.4,970.0,759.2,1758.8,739.2,1.7,9.4,109.8
2010-08-03 16:00:00,39.5,25.4,1.6073,1092.0,1064.7,725.0,1679.0,767.3,1.7,11.0,129.4
2010-08-03 17:00:00,36.8,25.4,1.5515,1172.9,1041.5,704.6,1655.4,791.0,2.0,11.9,146.5
2010-08-03 18:00:00,33.0,30.3,1.6468,1131.0,1052.6,615.8,1816.9,940.4,2.4,14.5,140.0
2010-08-03 19:00:00,31.3,39.0,1.7442,1145.4,1017.1,593.1,1965.2,943.3,2.2,13.5,116.2
2010-08-03 20:00:00,31.9,46.4,1.8891,1101.9,1009.8,685.4,1879.3,936.4,1.8,10.2,107.7
2010-08-03 21:00:00,27.1,46.9,1.9105,1155.7,959.0,657.6,1887.9,850.0,1.9,9.7,94.9
2010-08-03 22:00:00,26.8,46.4,1.9039,1053.7,959.3,612.9,1875.6,964.6,1.9,9.6,111.2
2010-08-03 23:00:00,28.3,47.0,1.8237,1138.5,1030.2,638.6,1743.2,1052.4,1.8,11.6,126.7
2010-08-04 00:00:00,28.3,53.0,1.8664,1052.5,920.5,644.1,1645.9,952.5,1.8,8.7,103.0
2010-08-04 01:00:00,27.6,50.5,1.844,966.3,908.0,706.9,1768.5,877.4,1.3,8.3,86.5
2010-08-04 02:00:00,28.0,56.5,1.8366,924.5,787.9,830.6,1740.9,817.9,1.0,5.5,78.0
2010-08-04 03:00:00,25.9,51.2,1.8117,924.6,688.7,924.6,1566.0,720.1,0.7,4.1,25.8
2010-08-04 04:00:00,27.8,54.4,1.8147,885.4,665.0,1000.5,1434.4,688.2,0.5,3.2,28.2
2010-08-04 05:00:00,27.6,49.4,1.7693,920.8,660.5,957.4,1422.0,833.0,0.6,2.9,39.6
2010-08-04 06:00:00,25.0,57.0,1.7792,982.1,848.4,725.7,1690.7,1143.3,1.3,7.9,92.8
2010-08-04 07:00:00,26.2,52.3,1.7729,1223.6,1278.0,510.6,2116.5,1399.4,3.2,20.1,237.4
2010-08-04 08:00:00,30.0,48.6,1.7981,1312.0,1526.7,459.6,2259.8,1687.4,4.7,25.5,382.8
2010-08-04 09:00:00,30.8,42.5,1.7474,1090.7,961.0,649.7,1783.0,1180.4,1.8,11.1,114.9
2010-08-04 10:00:00,32.0,35.8,1.7504,1062.0,945.4,756.4,1585.8,823.6,1.6,8.3,91.8
2010-08-04 11:00:00,34.9,31.5,1.7493,1094.0,976.0,690.2,1647.8,816.9,1.7,10.0,115.6
2010-08-04 12:00:00,36.4,27.6,1.7309,1102.5,895.3,724.6,1711.9,744.0,1.7,8.5,86.0
2010-08-04 13:00:00,37.5,25.2,1.6651,1024.3,963.0,770.4,1610.1,652.9,1.6,8.2,81.5
2010-08-04 14:00:00,35.7,23.4,1.4764,1000.6,789.6,800.9,1429.4,581.7,1.1,6.1,56.4
2010-08-04 15:00:00,36.4,21.9,1.5031,993.0,846.9,821.1,1509.6,627.9,1.3,7.9,65.9
2010-08-04 16:00:00,40.1,22.2,1.5366,1079.1,881.0,828.0,1590.0,585.9,1.4,8.0,61.4
2010-08-04 17:00:00,39.3,23.1,1.5666,1085.8,942.8,748.8,1590.3,795.0,1.9,10.3,114.4
2010-08-04 18:00:00,33.7,31.5,1.7395,1059.5,889.9,757.5,1592.6,763.4,1.6,8.2,86.4
2010-08-04 19:00:00,25.2,59.2,1.8891,1067.2,914.9,710.0,1803.5,938.7,1.5,7.7,95.8
2010-08-04 20:00:00,28.6,46.5,1.6376,999.0,806.3,832.1,1726.2,864.0,1.3,7.3,82.7
2010-08-04 21:00:00,25.9,42.9,1.6479,886.4,758.1,846.0,1665.3,728.1,1.3,5.8,51.6
2010-08-04 22:00:00,25.4,50.6,1.6867,977.1,758.4,879.9,1527.6,846.6,1.0,5.2,58.5
2010-08-04 23:00:00,26.1,51.9,1.6491,892.0,691.0,858.2,1431.3,627.8,0.9,4.3,45.2
2010-08-05 00:00:00,24.2,56.3,1.6721,1035.3,873.6,775.2,1564.2,797.0,1.2,6.6,71.2
2010-08-05 01:00:00,26.7,50.8,1.698,888.2,722.3,895.1,1439.6,765.6,0.9,4.7,37.9
2010-08-05 02:00:00,25.1,57.7,1.7384,926.2,714.0,968.1,1624.4,663.3,0.7,3.8,28.6
2010-08-05 03:00:00,24.4,51.9,1.7432,861.5,592.9,980.4,1443.4,651.9,0.5,2.3,28.7
2010-08-05 04:00:00,23.8,53.7,1.7327,791.4,556.5,1054.0,1437.5,560.7,0.5,2.0,24.9
2010-08-05 05:00:00,23.9,66.9,1.7392,976.1,669.8,857.0,1467.5,843.0,0.7,4.0,54.5
2010-08-05 06:00:00,23.1,65.4,1.7358,1112.0,844.4,727.2,1641.5,1068.5,1.1,6.8,94.3
2010-08-05 07:00:00,24.8,60.9,1.7429,1298.8,1202.0,540.3,2135.9,1471.3,2.5,13.8,193.5
2010-08-05 08:00:00,27.3,47.4,1.7215,1178.6,1196.0,591.2,1883.5,1388.6,2.4,15.9,163.2
2010-08-05 09:00:00,28.7,43.1,1.697,1064.1,940.0,655.7,1744.3,1119.4,1.5,9.0,88.4
2010-08-05 10:00:00,29.8,36.7,1.6843,1101.0,968.2,628.9,1896.3,1115.0,2.1,11.9,119.4
2010-08-05 11:00:00,35.4,30.4,1.6626,1172.9,958.8,698.9,1834.9,914.6,1.8,11.2,108.2
2010-08-05 12:00:00,39.0,28.8,1.6623,1063.7,965.3,756.1,1588.4,1051.0,1.8,9.8,96.0
2010-08-05 13:00:00,37.5,26.0,1.622,1048.4,887.9,832.2,1473.0,724.6,1.5,8.5,64.7
2010-08-05 14:00:00,32.8,29.9,1.6299,975.2,846.4,892.5,1433.1,639.9,1.3,6.8,57.0
2010-08-05 15:00:00,28.4,50.9,1.9871,1023.0,873.6,813.0,1593.3,887.3,1.5,6.3,87.6
2010-08-05 16:00:00,23.4,64.3,2.0202,1120.4,889.2,755.5,1700.0,851.6,1.6,6.8,93.6
2010-08-05 17:00:00,20.2,82.0,1.9939,1208.4,972.6,682.4,1724.2,908.8,2.0,9.4,129.3
2010-08-05 18:00:00,20.7,75.4,1.994,1168.6,963.5,661.5,1729.0,881.0,2.0,9.3,118.2
2010-08-05 19:00:00,20.6,77.6,1.9818,1135.2,925.0,684.8,1899.0,938.1,2.0,9.8,111.6
2010-08-05 20:00:00,19.8,81.7,1.9637,1119.4,841.7,739.3,1824.3,891.0,1.6,7.2,129.5
2010-08-05 21:00:00,21.1,86.7,1.9717,941.9,767.3,805.0,1541.8,883.8,1.1,5.2,80.6
2010-08-05 22:00:00,23.8,69.4,1.9582,951.6,741.7,767.0,1482.4,914.2,1.1,5.8,62.8
2010-08-05 23:00:00,21.6,72.5,1.8627,1051.0,759.0,870.4,1570.4,876.2,1.2,5.9,65.0
2010-08-06 00:00:00,21.0,75.5,1.9105,1036.8,815.0,731.0,1583.9,1048.0,1.2,7.3,96.7
2010-08-06 01:00:00,22.7,75.6,1.915,1040.3,873.4,763.4,1606.4,1079.4,1.2,6.9,79.3
2010-08-06 02:00:00,20.8,70.6,1.8944,1007.0,754.4,868.4,1616.0,911.0,0.9,5.0,60.6
2010-08-06 03:00:00,21.0,77.6,1.8763,957.6,737.5,883.8,1506.7,889.0,0.7,4.1,47.3
2010-08-06 04:00:00,21.6,77.8,1.9033,875.1,676.0,957.9,1661.0,910.5,0.6,3.5,43.6
2010-08-06 05:00:00,22.5,72.5,1.9069,872.3,719.3,897.8,1671.3,984.9,0.7,4.5,62.4
2010-08-06 06:00:00,21.2,71.2,1.9396,1043.7,880.1,743.7,1724.8,1016.1,1.2,7.6,90.2
2010-08-06 07:00:00,23.3,77.4,1.9817,1240.0,1124.0,570.4,1969.1,1332.4,2.3,13.3,217.3
2010-08-06 08:00:00,22.3,77.1,2.019,1228.6,1308.1,521.2,2059.5,1347.8,2.8,18.1,232.8
2010-08-06 09:00:00,22.8,63.6,2.0011,1241.3,1104.8,529.2,1890.7,1440.2,2.9,16.0,246.5
2010-08-06 10:00:00,26.4,60.6,1.9808,1207.8,1043.5,613.0,1934.5,1413.7,2.7,13.3,259.7
2010-08-06 11:00:00,28.1,46.9,1.9367,1132.7,1144.6,625.2,1900.0,1523.6,2.7,16.2,212.2
2010-08-06 12:00:00,31.5,37.1,1.8395,1135.9,1106.4,605.8,1949.2,1332.5,2.6,15.0,149.8
2010-08-06 13:00:00,34.9,30.1,1.7045,1088.3,965.2,738.5,1608.9,1049.3,2.1,10.3,118.4
2010-08-06 14:00:00,32.7,34.1,1.7186,1096.2,994.8,749.7,1846.5,977.6,1.8,10.6,103.7
2010-08-06 15:00:00,32.7,34.6,1.7509,1030.0,982.9,703.9,1732.2,963.5,2.0,10.0,96.9
2010-08-06 16:00:00,30.9,45.2,1.9797,1114.0,993.6,651.8,1870.7,1045.2,2.4,11.8,112.2
2010-08-06 17:00:00,30.2,40.2,1.9481,979.7,849.3,738.2,1550.1,725.8,1.1,7.8,54.2
2010-08-06 18:00:00,28.9,45.7,1.8642,1023.0,996.5,627.9,1947.9,1123.2,2.2,11.1,107.9
2010-08-06 19:00:00,28.0,46.9,1.8189,1106.4,1171.1,636.3,1971.5,1195.6,2.8,14.0,154.0
2010-08-06 20:00:00,27.5,56.2,1.8459,1114.7,1121.7,582.8,1980.3,1183.8,2.4,12.8,153.0
2010-08-06 21:00:00,26.8,59.2,1.8611,968.0,951.6,712.8,1724.8,1057.0,1.8,9.4,103.0
2010-08-06 22:00:00,26.6,55.7,1.8797,940.2,911.4,677.0,1671.3,938.4,1.5,8.9,70.7
2010-08-06 23:00:00,25.3,62.9,1.8828,1091.0,971.2,719.2,1838.2,1055.4,1.7,10.9,92.1
2010-08-07 00:00:00,25.0,66.3,1.8897,1013.0,929.2,696.5,1842.8,1051.4,1.3,8.4,75.8
2010-08-07 01:00:00,24.8,63.0,1.843,897.2,814.4,820.6,1745.1,936.0,1.3,6.5,59.8
2010-08-07 02:00:00,24.9,58.0,1.7714,777.6,707.7,995.5,1453.5,832.6,0.7,3.5,30.4
2010-08-07 03:00:00,22.4,62.7,1.7895,768.0,639.5,1073.3,1427.9,794.9,0.6,2.7,35.0
2010-08-07 04:00:00,21.5,68.4,1.7414,853.6,632.1,1029.6,1591.2,818.0,0.7,2.7,41.2
2010-08-07 05:00:00,23.8,58.1,1.7588,788.0,628.2,1057.3,1446.7,784.2,0.5,2.4,34.4
2010-08-07 06:00:00,21.9,60.9,1.7136,798.7,703.5,912.7,1430.3,812.7,0.6,3.2,45.3
2010-08-07 07:00:00,23.1,61.3,1.7253,911.4,740.2,865.2,1527.6,877.2,0.8,4.9,51.0
2010-08-07 08:00:00,22.8,58.1,1.7504,903.4,850.6,727.2,1636.8,997.9,1.2,7.9,74.7
2010-08-07 09:00:00,25.1,54.5,1.7961,999.7,926.3,610.1,1856.4,1068.5,1.9,11.1,117.3
2010-08-07 10:00:00,29.4,44.0,1.8104,1058.0,1012.0,696.3,1764.2,1126.8,1.9,11.0,101.4
2010-08-07 11:00:00,33.8,33.0,1.73,1022.1,968.8,805.6,1719.1,840.8,1.6,8.5,80.8
2010-08-07 12:00:00,33.4,31.0,1.7004,938.3,778.6,862.0,1433.1,661.3,1.1,5.6,54.2
2010-08-07 13:00:00,37.5,23.7,1.5637,865.9,780.5,927.5,1426.9,599.8,1.1,5.6,53.2
2010-08-07 14:00:00,35.1,23.4,1.402,802.6,787.5,931.2,1390.0,493.7,1.0,4.8,41.7
2010-08-07 15:00:00,38.5,21.1,1.3863,823.7,745.0,984.9,1488.2,493.0,1.0,5.6,41.3
2010-08-07 16:00:00,37.3,22.5,1.4653,894.9,851.2,995.3,1387.0,570.3,0.9,5.7,49.5
2010-08-07 17:00:00,39.0,29.2,1.8037,954.5,858.0,898.6,1655.8,570.6,1.2,6.1,47.8
2010-08-07 18:00:00,37.0,32.1,1.8384,1058.4,969.9,822.2,1544.4,645.1,1.6,8.7,66.7
2010-08-07 19:00:00,33.8,38.1,1.7655,1029.6,921.1,823.6,1549.1,640.8,1.6,8.4,64.4
2010-08-07 20:00:00,31.5,44.2,1.7081,922.1,871.2,717.8,1649.0,664.0,1.5,8.1,74.1
2010-08-07 21:00:00,28.5,45.0,1.7344,982.6,836.3,785.1,1652.6,662.6,1.3,6.5,47.9
